index,deforestation_class,vh_dB,vv_dB
2357837,2.0,-13.830608,-7.818975
2495166,2.0,-13.327661,-7.8914933
3527940,1.0,-18.137291,-13.208047
437454,2.0,-12.58505,-10.387832
961497,2.0,-16.308554,-10.851354
2204566,1.0,-20.741508,-9.746801
139066,1.0,-16.644285,-12.318518
1876280,2.0,-18.008966,-11.064249
1757788,2.0,-15.880166,-12.715898
2124465,1.0,-17.729755,-13.135227
2399755,2.0,-16.856459,-11.330642
2048909,1.0,-18.904314,-13.235921
3495637,2.0,-16.540382,-9.112804
2861060,2.0,-15.657694,-10.530969
698365,2.0,-13.788394,-9.022106
3693478,2.0,-10.323163,-10.071591
103481,1.0,-16.263142,-9.860805
2506045,2.0,-16.361847,-8.748464
2687783,1.0,-19.277924,-12.809866
3044157,1.0,-13.952652,-12.915373
1370917,2.0,-14.059915,-10.610961
476387,2.0,-14.216808,-5.4322295
1998469,2.0,-13.734192,-8.492161
3543378,2.0,-16.969734,-13.03342
826786,2.0,-15.292509,-5.270438
2700289,2.0,-13.805245,-9.331033
2041265,1.0,-18.743702,-16.597012
1887649,1.0,-17.452576,-12.067332
220670,1.0,-17.638903,-13.793934
152835,2.0,-13.428327,-9.058204
362107,1.0,-22.407707,-18.428877
1739829,1.0,-16.631413,-10.323231
1876479,2.0,-14.114355,-13.700075
1853768,1.0,-17.074917,-12.4275875
326587,2.0,-19.75959,-11.364226
3271493,1.0,-13.815411,-9.370357
3138213,2.0,-16.96021,-13.717822
358181,1.0,-18.286484,-14.866238
1877829,1.0,-15.725814,-9.776811
2899004,2.0,-12.254826,-8.092951
73690,2.0,-16.551441,-7.5903873
2134821,2.0,-14.776858,-10.079669
3103385,1.0,-15.442699,-12.437035
3056854,1.0,-17.86537,-9.255588
3040338,1.0,-18.643755,-13.82412
1037844,2.0,-15.736128,-9.429249
897018,2.0,-16.555023,-7.339954
2886066,1.0,-16.12406,-10.511236
2521331,2.0,-11.633575,-9.089535
2195710,1.0,-14.3681755,-12.9321785
1715766,2.0,-19.724125,-13.476562
2464909,2.0,-14.658786,-13.724604
3087586,2.0,-18.361692,-14.049461
198776,2.0,-16.779709,-15.384344
3025643,1.0,-13.395143,-11.944877
1516080,2.0,-12.626296,-8.048872
479354,1.0,-19.638569,-14.229871
2766021,1.0,-14.552201,-6.2429934
1797900,2.0,-14.07766,-10.810888
2475372,2.0,-14.33126,-9.764238
81353,1.0,-21.412998,-14.970628
2853217,2.0,-15.992379,-9.1474285
2990337,1.0,-14.417553,-12.393092
1344209,2.0,-12.393061,-9.358816
2823441,2.0,-13.225423,-8.211347
2533125,2.0,-15.184636,-12.574754
1961218,2.0,-10.16808,-13.956047
3386873,1.0,-17.27039,-12.932204
331464,2.0,-15.487623,-10.877378
274699,1.0,-21.157215,-18.633104
2481276,1.0,-9.996025,-5.166209
2072654,1.0,-18.428513,-11.8264675
3494399,2.0,-13.231002,-10.897856
3078346,2.0,-16.116642,-10.066724
125776,1.0,-16.747038,-11.666183
723996,2.0,-13.702873,-7.8377647
878768,2.0,-15.309087,-8.633094
104721,2.0,-16.500284,-10.472986
1810577,2.0,-17.26671,-8.704291
2742034,2.0,-17.426662,-12.532493
1645069,2.0,-22.787266,-11.9917755
3066635,1.0,-14.304457,-9.428622
1364851,1.0,-17.698095,-10.094661
2258068,2.0,-14.716141,-9.971878
3097789,1.0,-16.584175,-13.89851
2565934,2.0,-14.037146,-10.85188
3631530,1.0,-16.75996,-7.802233
559613,2.0,-17.392836,-17.326683
3031230,2.0,-18.795229,-9.004465
2235617,2.0,-14.412924,-11.042375
753625,2.0,-15.816839,-7.449294
1396454,1.0,-17.236053,-9.533294
3040956,2.0,-16.426079,-11.486692
2009734,1.0,-19.421822,-13.864054
2615208,1.0,-18.692165,-12.507244
2727087,1.0,-18.247086,-9.640657
432615,2.0,-18.491325,-12.486487
1136038,1.0,-18.311325,-9.169118
417760,2.0,-15.438326,-8.39096
2617269,1.0,-20.970499,-14.598355
356802,2.0,-15.456816,-12.237017
1610406,1.0,-15.335756,-11.243482
1694868,2.0,-10.904514,-10.002138
229492,1.0,-18.217785,-8.513237
2254994,1.0,-22.53432,-18.0949
1202696,1.0,-18.69143,-15.067123
3372252,2.0,-13.134167,-10.912142
1029584,1.0,-17.998566,-12.612438
2624570,2.0,-14.871115,-10.270241
3355055,2.0,-15.428503,-7.585795
3661415,2.0,-14.7257,-7.6680923
2170702,1.0,-16.456362,-13.6351595
1294977,2.0,-13.153135,-10.768627
572571,1.0,-22.041489,-17.095282
63711,2.0,-14.995179,-13.530892
1019313,2.0,-19.508398,-11.361047
3118634,2.0,-14.036953,-7.7943764
1899905,1.0,-21.483547,-16.444828
1976901,1.0,-18.966782,-16.216103
2181811,2.0,-20.384348,-15.00531
2974807,2.0,-15.298716,-13.65774
3741566,2.0,-13.24191,-11.156055
3512040,2.0,-16.429478,-8.501804
780966,2.0,-15.074646,-8.610925
3746728,2.0,-12.090731,-7.870293
2214776,1.0,-16.063313,-11.830916
414693,2.0,-16.559755,-10.798069
1830068,1.0,-21.082085,-12.914678
1675866,2.0,-17.436455,-17.76157
1136492,2.0,-13.573587,-10.902861
1517004,1.0,-16.015171,-9.963376
845080,2.0,-15.090059,-6.0690937
2900386,1.0,-20.929794,-13.540817
180722,2.0,-16.022545,-6.75439
1999254,2.0,-14.338152,-7.39338
814365,1.0,-19.976734,-6.973485
3470118,1.0,-19.476603,-13.227587
1916048,1.0,-18.403664,-12.757211
2803915,2.0,-15.144423,-9.915753
2215286,2.0,-15.55798,-11.371256
2339051,2.0,-13.236104,-8.476536
755167,1.0,-18.246605,-12.883461
3304794,2.0,-13.328863,-11.791619
289463,1.0,-21.427908,-15.973228
2843266,1.0,-13.628027,-12.943391
1995272,1.0,-19.52115,-12.701035
955623,2.0,-17.593891,-12.013687
3339435,2.0,-17.239338,-11.096874
301438,2.0,-13.687054,-8.606847
561696,2.0,-14.996648,-9.37767
160074,1.0,-16.522335,-10.408193
3492916,1.0,-13.045202,-8.888923
580532,1.0,-17.246534,-7.02157
2801959,2.0,-12.123405,-8.653974
2323770,2.0,-15.643278,-9.910758
3405050,1.0,-15.818445,-12.103666
1904272,2.0,-16.185606,-11.506899
1321012,2.0,-12.802219,-4.793626
2006052,1.0,-16.89315,-9.632083
3375095,2.0,-16.730999,-9.366745
3730360,2.0,-15.085574,-9.857943
1898436,2.0,-12.362549,-7.9691863
2189238,1.0,-18.210072,-9.435541
102606,1.0,-18.497986,-16.886003
1358781,1.0,-22.353933,-11.317768
796253,1.0,-17.215378,-14.069323
753896,2.0,-12.395407,-10.901495
757012,1.0,-17.557617,-17.246183
3490595,2.0,-17.451614,-10.095287
3484567,2.0,-11.016851,-8.013151
2052849,1.0,-20.966528,-11.008701
1130434,2.0,-17.349184,-11.222009
3368223,1.0,-16.423904,-10.737713
478337,2.0,-15.613494,-8.297815
2128125,2.0,-18.819601,-13.984789
1273841,2.0,-13.228054,-11.178912
131109,2.0,-14.242836,-12.324662
460404,2.0,-19.027111,-15.366386
1734354,2.0,-16.357914,-14.018127
3180648,1.0,-16.14208,-8.335797
305180,2.0,-15.305168,-13.555242
1147190,2.0,-16.049679,-9.618818
551728,1.0,-15.627905,-13.971029
2629647,2.0,-14.397909,-12.979549
714141,1.0,-22.89495,-12.692691
1662671,2.0,-12.994739,-12.2497425
687476,2.0,-12.633505,-10.9033985
3054930,2.0,-12.682016,-13.876789
700824,2.0,-14.590606,-11.422888
1338812,1.0,-18.413898,-13.160984
1561951,1.0,-15.242897,-11.535126
3531973,1.0,-13.414352,-12.523103
415725,2.0,-18.121855,-11.954128
18191,1.0,-20.436058,-10.768421
1250549,2.0,-14.685989,-12.31333
2950990,1.0,-17.92565,-15.749899
128411,1.0,-19.735472,-13.462051
1394287,2.0,-11.699518,-11.752261
1847963,1.0,-17.998531,-8.748552
2124563,2.0,-13.074343,-6.6929703
3280146,2.0,-15.593819,-10.9914665
3687608,2.0,-15.791875,-10.095739
879339,2.0,-16.128313,-9.227261
2522670,2.0,-18.36465,-9.602495
1222226,2.0,-12.380773,-8.252628
265133,2.0,-16.897125,-12.40734
293043,1.0,-21.965466,-12.320736
2789615,2.0,-13.733287,-7.737419
979001,2.0,-19.645828,-12.627727
2222332,2.0,-17.434822,-12.16956
909217,2.0,-14.412851,-5.532441
1376363,2.0,-13.702975,-11.373041
2236163,1.0,-16.362593,-13.117265
2047010,1.0,-20.611916,-11.435419
74016,1.0,-15.9577,-12.562984
1563131,2.0,-21.205847,-17.395233
187133,1.0,-16.489466,-10.529039
3192110,2.0,-14.01105,-9.414335
3529627,1.0,-17.782595,-13.646969
2249339,1.0,-25.403831,-18.569143
1436740,1.0,-17.118542,-10.01787
844918,2.0,-16.190205,-9.209184
91444,1.0,-17.892797,-13.183032
2439186,2.0,-16.130287,-12.081424
2912483,2.0,-16.782724,-10.545591
2199159,1.0,-20.540504,-13.152805
45529,2.0,-18.21071,-12.44816
1766705,1.0,-20.475616,-16.592247
2282749,1.0,-21.20904,-10.158613
1779577,2.0,-14.72889,-13.364158
1914334,1.0,-13.7999525,-9.601413
3196042,1.0,-16.52753,-8.668572
3440483,1.0,-14.964426,-4.675031
307123,2.0,-14.991151,-9.482478
1686338,2.0,-13.578433,-7.444128
135061,1.0,-20.61295,-8.574911
1966987,2.0,-16.737764,-9.262826
71889,2.0,-15.444262,-11.685978
1372742,2.0,-14.6651945,-13.081632
2548516,1.0,-15.887602,-13.941683
2611646,1.0,-19.518747,-10.671082
956270,1.0,-17.858091,-12.26487
410581,1.0,-21.500751,-17.568968
622770,1.0,-16.586592,-15.386386
3077548,1.0,-17.95651,-17.750177
1765796,2.0,-14.967374,-6.406097
2034110,1.0,-13.59973,-11.029461
2200739,2.0,-14.7841,-11.949697
1950058,2.0,-16.625229,-12.793952
3529476,2.0,-18.364655,-10.963451
1623427,1.0,-17.044075,-10.435593
3334676,1.0,-15.622006,-7.9554005
2225756,2.0,-18.95277,-7.477148
2447843,1.0,-16.567865,-10.037159
2121296,2.0,-20.962868,-10.931958
2471932,1.0,-18.90237,-10.111867
2538976,2.0,-16.756294,-13.211422
2968565,2.0,-15.956818,-8.817252
67746,2.0,-18.66607,-9.838427
375193,1.0,-22.282738,-16.47535
513426,1.0,-14.047817,-8.609234
883357,1.0,-18.747353,-7.6794696
3559910,1.0,-17.703115,-14.017147
3739071,2.0,-14.230291,-13.027285
2740366,2.0,-13.622488,-10.750782
206052,2.0,-13.916714,-12.282472
2518315,2.0,-20.090807,-12.566003
3313861,1.0,-21.848175,-10.436222
2330946,2.0,-18.428371,-10.703635
1944588,2.0,-20.826483,-12.158211
3335476,2.0,-17.56132,-12.8720045
2261927,2.0,-16.573471,-10.946456
1799997,2.0,-17.47656,-10.82012
1600483,1.0,-21.849878,-16.19649
168474,1.0,-18.340437,-9.153759
1415950,2.0,-17.660702,-9.448035
2346091,2.0,-15.196354,-7.0469084
207189,1.0,-20.158567,-15.977684
3554336,2.0,-13.611746,-9.491509
168688,1.0,-20.572895,-14.226864
2150962,2.0,-10.980976,-7.9852014
2750395,2.0,-11.86445,-6.149968
3000887,2.0,-16.10666,-10.825448
1780390,2.0,-15.464302,-13.169901
109199,1.0,-23.09628,-17.96841
3263722,2.0,-14.27978,-11.731522
71911,1.0,-19.590715,-11.96493
483719,2.0,-19.519394,-11.364786
3609943,2.0,-16.650698,-10.759168
2134067,1.0,-14.784861,-10.083476
1632840,2.0,-15.202441,-9.483186
2680512,1.0,-17.881485,-11.117009
439266,2.0,-18.96435,-7.605226
1728855,2.0,-15.108212,-11.780047
3211959,2.0,-14.115373,-8.65069
3362561,1.0,-13.72241,-8.607032
289570,1.0,-17.977863,-12.335516
508109,2.0,-15.228299,-10.078877
1801085,2.0,-14.203253,-12.88661
3183251,2.0,-14.743819,-7.5507064
2192416,2.0,-15.564726,-10.004592
3310222,1.0,-16.412247,-15.4499445
2630456,1.0,-17.200535,-13.115987
243115,2.0,-15.307745,-8.022707
3548642,2.0,-18.748917,-13.188906
2640450,2.0,-12.463362,-10.080422
1705318,1.0,-19.5709,-13.298439
2449679,1.0,-16.002651,-8.514239
922628,2.0,-15.598134,-9.200323
2677055,1.0,-20.139328,-8.376393
2606389,1.0,-19.555555,-11.648168
140915,1.0,-17.106123,-12.769742
2647478,2.0,-16.021345,-8.601461
3082957,2.0,-16.0438,-11.837407
3246136,2.0,-16.746433,-7.351529
3431556,2.0,-15.468895,-7.0909595
3734979,1.0,-8.370603,-2.3353882
692580,2.0,-11.842414,-12.151819
1535402,2.0,-18.162502,-9.988035
563529,2.0,-14.387672,-13.099084
908143,2.0,-14.265948,-9.736278
1638285,1.0,-18.498363,-14.736795
1930704,1.0,-24.774529,-18.019812
3346462,2.0,-15.842979,-10.675702
2004617,1.0,-14.359535,-9.0349455
1481410,2.0,-16.826256,-13.418908
2075923,2.0,-16.676958,-8.781626
592755,2.0,-17.124922,-8.049337
2340414,1.0,-16.655062,-11.199629
2143039,2.0,-17.611614,-12.389436
3354776,2.0,-18.687077,-11.37417
3207343,2.0,-15.545226,-10.005256
2461720,1.0,-12.912131,-9.746183
567096,2.0,-15.791939,-12.166096
1132085,2.0,-13.965148,-10.770354
646339,2.0,-11.746174,-11.655451
2362988,2.0,-18.869886,-8.6685505
971095,2.0,-18.434864,-18.776297
3354286,2.0,-14.49062,-13.797049
2821777,1.0,-11.842705,-9.158266
1937680,1.0,-20.453722,-10.662847
1198993,1.0,-19.411924,-13.36753
3545202,2.0,-13.320193,-9.579583
2576720,2.0,-14.546972,-7.665128
2027275,1.0,-13.686609,-7.6640854
3176326,1.0,-19.506308,-13.716031
3061709,2.0,-13.153841,-8.003825
3241671,1.0,-20.592373,-16.46549
1446439,2.0,-12.529427,-10.466447
760706,1.0,-15.718061,-12.652016
1332029,2.0,-14.426227,-6.9722676
1696060,1.0,-15.889732,-13.080252
1345191,1.0,-16.83254,-5.699379
2515441,2.0,-15.288418,-11.208002
597288,1.0,-15.887825,-9.561835
3737049,2.0,-16.094793,-12.132126
885562,1.0,-16.660782,-12.874653
1252520,2.0,-15.568668,-11.463376
1496013,2.0,-13.132095,-9.356283
1842055,2.0,-16.411476,-7.606983
1799530,2.0,-14.5088215,-11.406025
2643394,1.0,-19.40786,-12.329151
2204508,1.0,-19.02585,-16.661812
2483443,2.0,-17.151983,-15.737181
215743,1.0,-21.99097,-13.993872
2605979,1.0,-15.486947,-13.205857
2449545,1.0,-14.688864,-11.088413
3060209,2.0,-16.895227,-9.894891
3618715,2.0,-16.321068,-9.664741
2166984,1.0,-19.99869,-16.911243
382677,2.0,-15.863671,-8.479157
1840031,2.0,-14.175215,-10.665367
1191031,1.0,-14.808683,-8.467922
2731314,2.0,-13.971262,-9.37976
1743565,1.0,-14.427244,-8.758179
3276640,1.0,-20.635078,-13.942598
3609292,2.0,-14.968586,-12.656926
26885,2.0,-14.922569,-9.97967
3109341,2.0,-12.640847,-12.206842
556730,1.0,-14.01451,-9.230943
321510,2.0,-17.59575,-11.114956
678832,2.0,-11.902086,-11.174543
2205666,2.0,-15.825848,-12.803813
1198091,2.0,-14.994545,-7.9039025
153758,1.0,-20.36813,-16.77266
293260,1.0,-19.788588,-16.303741
2904402,2.0,-13.965435,-7.7109246
3184147,2.0,-16.155937,-10.073943
1457374,1.0,-17.960632,-15.106314
2120217,2.0,-13.800995,-8.080595
3228721,1.0,-17.85364,-10.420184
3224975,1.0,-15.135531,-7.008085
3357970,2.0,-18.8546,-7.0775456
2030396,1.0,-16.638649,-13.356833
3032639,2.0,-13.118571,-6.234497
2063661,1.0,-19.047321,-13.20133
408785,2.0,-11.315871,-5.197749
2229099,2.0,-14.115662,-10.086939
475389,2.0,-20.414915,-11.928488
1403241,2.0,-16.46725,-12.402851
980513,1.0,-22.352922,-15.095128
2656196,1.0,-19.092197,-7.7701287
2949622,2.0,-15.16757,-10.539136
2540481,2.0,-13.233244,-12.599367
66986,2.0,-14.488587,-6.8449364
648816,2.0,-20.946182,-13.01853
2999852,2.0,-13.28445,-9.112466
3103389,1.0,-17.851437,-12.520369
2287776,2.0,-14.270073,-9.329466
452191,2.0,-10.715338,-8.369325
761153,2.0,-13.924843,-11.557388
1519209,1.0,-17.151112,-14.458522
426423,2.0,-14.994244,-15.591197
1885142,1.0,-20.946747,-16.786024
2157824,2.0,-21.190832,-12.229996
3065796,2.0,-13.967561,-9.174484
211224,1.0,-21.777802,-16.359472
1591732,1.0,-18.65085,-13.787832
2944746,2.0,-16.194736,-8.79496
422098,2.0,-12.255064,-7.643113
544281,1.0,-20.814964,-9.127155
489806,2.0,-14.424363,-8.741549
1044276,2.0,-16.61093,-9.313902
2905938,2.0,-23.184053,-10.497742
1496217,2.0,-18.172514,-11.85073
48070,2.0,-18.179253,-10.134965
3191208,1.0,-19.760744,-11.256118
1787280,1.0,-15.153294,-9.910466
69784,1.0,-13.89278,-6.4775586
3084993,1.0,-17.642487,-13.432766
617044,2.0,-17.46478,-6.869179
2006283,1.0,-21.735685,-13.959349
2169040,2.0,-16.769617,-9.902605
399137,1.0,-18.332865,-17.812582
3596540,1.0,-19.622417,-10.808809
2093966,2.0,-15.273277,-7.9933414
3681025,1.0,-12.11671,-8.503233
3637484,1.0,-19.253445,-12.615591
846623,1.0,-17.195976,-14.112567
1504337,1.0,-17.103573,-12.489537
755172,1.0,-17.155598,-13.666994
3549619,2.0,-16.149609,-11.152842
335803,1.0,-17.852762,-17.494625
14618,1.0,-21.634447,-10.636445
3615846,2.0,-18.165764,-8.291248
1818891,1.0,-18.275629,-14.471308
3126035,2.0,-12.471745,-11.377735
749749,1.0,-17.434147,-14.0651455
3053710,2.0,-15.290806,-6.9999695
3673978,2.0,-12.3846445,-14.41292
902263,2.0,-16.287815,-14.454241
489191,2.0,-17.905195,-7.779562
3373819,1.0,-11.679601,-4.5028462
1125600,2.0,-16.095503,-9.592573
376815,1.0,-20.158058,-16.286541
1830293,1.0,-18.558155,-8.436328
3633916,1.0,-14.041324,-6.3921
154734,2.0,-17.983212,-13.032415
1723569,2.0,-14.744166,-6.712923
1204302,2.0,-17.46135,-8.972185
2259833,2.0,-11.565122,-12.173286
1639645,2.0,-21.043858,-10.0042515
70253,1.0,-20.578804,-12.206763
2039446,1.0,-25.082573,-17.196735
1555266,2.0,-17.906338,-12.666383
1766463,2.0,-14.779785,-11.690218
942934,2.0,-18.029556,-15.951308
942076,2.0,-14.579669,-7.9169874
180719,2.0,-13.194096,-8.860966
3343587,1.0,-20.66158,-10.483
168727,1.0,-17.663383,-16.157097
903609,2.0,-15.766424,-8.007826
2127514,1.0,-17.335585,-9.505818
1710262,1.0,-18.280155,-12.056679
455357,1.0,-22.983051,-11.827146
3465723,2.0,-16.055143,-9.489627
119245,2.0,-20.584686,-9.93964
1552243,2.0,-16.391254,-9.62312
150199,1.0,-20.622906,-13.527827
1035029,2.0,-16.641916,-9.694377
135255,1.0,-24.724747,-16.483467
2180071,2.0,-12.6689415,-11.727846
2910967,2.0,-17.555382,-10.74381
1204529,1.0,-17.69911,-15.417524
797877,1.0,-21.637558,-12.465545
3207714,1.0,-21.114023,-18.211159
2549476,2.0,-14.165235,-8.391981
1366669,1.0,-15.776511,-14.554159
2624758,2.0,-17.00945,-12.288435
2797562,1.0,-15.334087,-6.249495
1346188,2.0,-18.750084,-13.538775
362430,1.0,-19.450642,-10.260532
553089,2.0,-12.632088,-9.261952
708111,2.0,-14.8666115,-11.103524
2030982,1.0,-17.397285,-12.210264
558713,2.0,-15.677304,-7.34371
2828004,2.0,-14.904386,-7.051878
2951647,2.0,-17.346952,-11.4681425
3257501,1.0,-17.391638,-10.176697
730345,1.0,-15.663552,-10.637883
3023003,2.0,-13.665456,-10.855006
3652566,1.0,-18.95722,-12.154311
3696556,2.0,-16.419601,-10.960001
1007540,2.0,-13.101687,-7.5224237
1810626,2.0,-13.440604,-7.843694
1125274,1.0,-21.760067,-10.733205
2247360,1.0,-20.823118,-11.2939625
3682395,2.0,-18.577463,-13.460333
1046996,1.0,-19.61243,-12.937534
942104,2.0,-18.966965,-9.495426
378497,1.0,-21.195312,-16.442863
384485,1.0,-18.447935,-11.073542
2233450,2.0,-12.308838,-8.8013315
3580391,1.0,-14.905044,-11.8671875
68251,1.0,-18.356916,-12.468809
12292,2.0,-14.498788,-8.31758
291341,1.0,-22.932087,-17.003967
1795623,1.0,-17.405214,-7.0671515
3276659,1.0,-18.553787,-12.447844
1503385,2.0,-17.90485,-6.681595
1559446,1.0,-22.282982,-16.316021
1881345,1.0,-17.986666,-11.998366
1240662,1.0,-18.926857,-12.5293255
1799498,2.0,-19.681831,-16.574078
1948767,1.0,-22.327005,-17.160248
328541,1.0,-19.28686,-14.438515
3000490,2.0,-15.619867,-7.110261
854258,2.0,-16.495554,-10.868938
2254997,1.0,-23.467121,-16.974865
2546886,1.0,-20.096827,-15.660371
1472966,2.0,-12.06086,-5.297461
2448678,1.0,-15.8014965,-11.054803
782169,2.0,-14.992579,-8.347121
81038,2.0,-16.047165,-10.06872
1371899,2.0,-15.184582,-12.364731
869262,2.0,-14.737405,-7.7089615
7106,1.0,-16.137575,-10.131655
1541031,1.0,-24.486149,-12.57204
343420,1.0,-18.116508,-17.850874
3278799,2.0,-20.590652,-10.603279
3600800,2.0,-16.00732,-10.193272
2252055,2.0,-13.8607235,-8.282323
2253129,1.0,-20.275967,-13.271063
1534092,1.0,-15.732099,-12.713945
313512,1.0,-18.863539,-14.863771
1608503,1.0,-17.02237,-14.7444105
3507205,2.0,-19.054981,-14.664763
3424059,1.0,-14.628956,-7.03692
662593,2.0,-13.172926,-9.0423975
3688237,1.0,-16.310373,-15.162158
359798,2.0,-14.9456005,-9.447695
2872041,2.0,-13.432716,-8.9476
674569,2.0,-13.093982,-10.395906
1601308,2.0,-13.758845,-12.830471
22661,1.0,-17.87777,-16.914566
198553,2.0,-14.217428,-9.795961
2688801,2.0,-14.744163,-10.251339
2041343,1.0,-16.658619,-12.578636
3711605,2.0,-12.369398,-9.31324
2856438,2.0,-16.601625,-8.270231
885488,2.0,-14.255191,-14.139484
3329114,1.0,-14.893179,-9.631664
985935,2.0,-17.342607,-11.966991
1768810,2.0,-16.687925,-11.0911665
3734739,1.0,-15.590544,-11.489533
3407784,2.0,-17.06208,-12.772453
561464,2.0,-18.686972,-13.832545
212603,1.0,-17.296602,-7.0406084
1943285,1.0,-21.889225,-15.553208
2258520,1.0,-21.221292,-13.895225
779202,2.0,-14.552679,-11.775291
2853799,1.0,-18.593285,-18.394505
2027714,2.0,-17.67019,-12.9112425
2078466,1.0,-17.066587,-13.970989
316719,2.0,-18.254658,-11.843218
1329999,2.0,-17.236961,-10.208103
3343453,2.0,-13.326828,-9.979336
672504,2.0,-16.010912,-6.9259453
92668,1.0,-18.251625,-14.402748
283979,1.0,-18.015594,-14.6444645
1362723,2.0,-11.917348,-9.466306
2591360,1.0,-21.130703,-16.71941
1135424,1.0,-17.920197,-16.84776
354941,1.0,-18.7199,-9.242988
1722979,2.0,-16.155592,-12.027043
1573054,1.0,-18.922304,-13.837956
3621451,2.0,-11.066626,-11.352512
3308223,1.0,-17.126139,-12.547541
182264,1.0,-22.63341,-15.217144
2413724,2.0,-14.206802,-9.444434
1989326,1.0,-17.462257,-12.450115
971855,2.0,-17.626207,-9.803163
2311209,1.0,-18.06234,-8.284165
3261762,1.0,-17.245779,-12.592699
1928284,2.0,-14.191075,-9.496103
456635,2.0,-15.168839,-9.427029
1812368,1.0,-17.137993,-6.2982793
1905100,2.0,-15.295799,-9.089035
291181,1.0,-19.56866,-16.75463
561266,2.0,-15.451643,-10.913199
2303091,2.0,-17.320215,-13.180092
2865073,2.0,-14.9723,-6.1448007
3006927,2.0,-14.267945,-11.192909
461621,2.0,-15.304403,-9.092787
1748019,2.0,-15.252366,-8.931467
1286360,1.0,-18.190012,-15.169392
1890963,2.0,-12.7740965,-7.68085
2035755,1.0,-16.96563,-11.611658
3017988,1.0,-19.725946,-14.9013605
2191235,2.0,-17.876032,-12.386083
3052641,2.0,-17.805973,-8.363234
3609848,2.0,-12.108641,-6.9257693
3612933,1.0,-19.951317,-11.038524
2228303,2.0,-15.617255,-11.848982
1557477,2.0,-13.517747,-9.6016445
2045784,1.0,-19.771593,-17.20783
2348464,2.0,-15.185415,-11.672721
1870541,1.0,-17.807068,-13.563833
2561986,2.0,-14.167725,-11.103842
2116778,2.0,-18.655119,-12.100681
884583,2.0,-11.969466,-7.963061
301118,2.0,-13.733169,-8.459159
295502,2.0,-13.665745,-11.3111315
489044,2.0,-13.6160555,-9.288453
1015490,2.0,-14.241634,-10.222471
2737213,2.0,-13.489805,-9.074885
2237973,1.0,-17.641762,-14.823988
840483,1.0,-14.564955,-9.867385
1010563,1.0,-16.371231,-11.568529
3280763,2.0,-19.472988,-12.438934
616699,1.0,-17.402704,-8.716813
3520221,2.0,-17.568256,-14.884665
2041922,2.0,-18.834148,-15.303644
1063936,2.0,-12.1132,-7.914088
2832955,2.0,-18.908676,-7.598938
3610530,2.0,-15.38479,-11.424111
1451072,2.0,-13.63659,-3.7041652
2018775,2.0,-15.984517,-11.198729
1976538,1.0,-20.890915,-15.862833
1533385,1.0,-22.530571,-15.923542
1301168,1.0,-22.015785,-14.439944
270856,1.0,-22.191088,-11.601175
2672233,2.0,-14.980686,-10.330183
2238022,1.0,-19.7596,-13.5829525
766413,1.0,-21.892414,-18.285978
242525,1.0,-17.59084,-11.940192
2124891,1.0,-21.744793,-15.790594
2091295,1.0,-15.340557,-11.486376
1709443,2.0,-15.07362,-9.305064
148820,2.0,-18.214382,-10.980405
1474455,1.0,-18.038363,-11.326085
